event_id,event_date,storm_group_id,storm_min_time_ut,min_symh_or_dst,storm_class,include_reason,phase_window,priority_level,opportunity_type
storm_142_2014122601_20141225,2014-12-25,storm_142_2014122601,2014-12-26T01:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_142_2014122601_20141226,2014-12-26,storm_142_2014122601,2014-12-26T01:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_142_2014122601_20141227,2014-12-27,storm_142_2014122601,2014-12-26T01:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_143_2015010421_20150103,2015-01-03,storm_143_2015010421,2015-01-04T21:30:00Z,-78.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_143_2015010421_20150104,2015-01-04,storm_143_2015010421,2015-01-04T21:30:00Z,-78.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_144_2015010506_20150104,2015-01-04,storm_144_2015010506,2015-01-05T06:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_143_2015010421_20150105,2015-01-05,storm_143_2015010421,2015-01-04T21:30:00Z,-78.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_144_2015010506_20150105,2015-01-05,storm_144_2015010506,2015-01-05T06:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_145_2015010711_20150105,2015-01-05,storm_145_2015010711,2015-01-07T11:30:00Z,-107.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_2,major_subset,storm_index_selected
storm_144_2015010506_20150106,2015-01-06,storm_144_2015010506,2015-01-05T06:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_145_2015010711_20150106,2015-01-06,storm_145_2015010711,2015-01-07T11:30:00Z,-107.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_1,major_subset,storm_index_selected
storm_145_2015010711_20150107,2015-01-07,storm_145_2015010711,2015-01-07T11:30:00Z,-107.0,major_storm,dst_threshold_strong_pm2_p3,storm_min_day,major_subset,storm_index_selected
storm_146_2015010801_20150107,2015-01-07,storm_146_2015010801,2015-01-08T01:30:00Z,-58.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_147_2015010808_20150107,2015-01-07,storm_147_2015010808,2015-01-08T08:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_145_2015010711_20150108,2015-01-08,storm_145_2015010711,2015-01-07T11:30:00Z,-107.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_1,major_subset,storm_index_selected
storm_146_2015010801_20150108,2015-01-08,storm_146_2015010801,2015-01-08T01:30:00Z,-58.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_147_2015010808_20150108,2015-01-08,storm_147_2015010808,2015-01-08T08:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_145_2015010711_20150109,2015-01-09,storm_145_2015010711,2015-01-07T11:30:00Z,-107.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_2,major_subset,storm_index_selected
storm_146_2015010801_20150109,2015-01-09,storm_146_2015010801,2015-01-08T01:30:00Z,-58.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_147_2015010808_20150109,2015-01-09,storm_147_2015010808,2015-01-08T08:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_145_2015010711_20150110,2015-01-10,storm_145_2015010711,2015-01-07T11:30:00Z,-107.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_3,major_subset,storm_index_selected
storm_148_2015020206_20150201,2015-02-01,storm_148_2015020206,2015-02-02T06:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_148_2015020206_20150202,2015-02-02,storm_148_2015020206,2015-02-02T06:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_148_2015020206_20150203,2015-02-03,storm_148_2015020206,2015-02-02T06:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_149_2015021800_20150217,2015-02-17,storm_149_2015021800,2015-02-18T00:30:00Z,-69.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_149_2015021800_20150218,2015-02-18,storm_149_2015021800,2015-02-18T00:30:00Z,-69.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_149_2015021800_20150219,2015-02-19,storm_149_2015021800,2015-02-18T00:30:00Z,-69.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_150_2015022407_20150223,2015-02-23,storm_150_2015022407,2015-02-24T07:30:00Z,-58.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_150_2015022407_20150224,2015-02-24,storm_150_2015022407,2015-02-24T07:30:00Z,-58.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_150_2015022407_20150225,2015-02-25,storm_150_2015022407,2015-02-24T07:30:00Z,-58.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_151_2015030108_20150228,2015-02-28,storm_151_2015030108,2015-03-01T08:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_151_2015030108_20150301,2015-03-01,storm_151_2015030108,2015-03-01T08:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_152_2015030208_20150301,2015-03-01,storm_152_2015030208,2015-03-02T08:30:00Z,-64.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_151_2015030108_20150302,2015-03-02,storm_151_2015030108,2015-03-01T08:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_152_2015030208_20150302,2015-03-02,storm_152_2015030208,2015-03-02T08:30:00Z,-64.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_152_2015030208_20150303,2015-03-03,storm_152_2015030208,2015-03-02T08:30:00Z,-64.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_153_2015031722_20150315,2015-03-15,storm_153_2015031722,2015-03-17T22:30:00Z,-234.0,super_storm,dst_threshold_strong_pm2_p3,storm_day_minus_2,super_storm_subset,storm_index_selected
storm_153_2015031722_20150316,2015-03-16,storm_153_2015031722,2015-03-17T22:30:00Z,-234.0,super_storm,dst_threshold_strong_pm2_p3,storm_day_minus_1,super_storm_subset,storm_index_selected
storm_153_2015031722_20150317,2015-03-17,storm_153_2015031722,2015-03-17T22:30:00Z,-234.0,super_storm,dst_threshold_strong_pm2_p3,storm_min_day,super_storm_subset,storm_index_selected
storm_153_2015031722_20150318,2015-03-18,storm_153_2015031722,2015-03-17T22:30:00Z,-234.0,super_storm,dst_threshold_strong_pm2_p3,storm_day_plus_1,super_storm_subset,storm_index_selected
storm_153_2015031722_20150319,2015-03-19,storm_153_2015031722,2015-03-17T22:30:00Z,-234.0,super_storm,dst_threshold_strong_pm2_p3,storm_day_plus_2,super_storm_subset,storm_index_selected
storm_153_2015031722_20150320,2015-03-20,storm_153_2015031722,2015-03-17T22:30:00Z,-234.0,super_storm,dst_threshold_strong_pm2_p3,storm_day_plus_3,super_storm_subset,storm_index_selected
storm_154_2015032110_20150320,2015-03-20,storm_154_2015032110,2015-03-21T10:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_154_2015032110_20150321,2015-03-21,storm_154_2015032110,2015-03-21T10:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_155_2015032207_20150321,2015-03-21,storm_155_2015032207,2015-03-22T07:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_156_2015032214_20150321,2015-03-21,storm_156_2015032214,2015-03-22T14:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_157_2015032218_20150321,2015-03-21,storm_157_2015032218,2015-03-22T18:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_154_2015032110_20150322,2015-03-22,storm_154_2015032110,2015-03-21T10:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_155_2015032207_20150322,2015-03-22,storm_155_2015032207,2015-03-22T07:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_156_2015032214_20150322,2015-03-22,storm_156_2015032214,2015-03-22T14:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_157_2015032218_20150322,2015-03-22,storm_157_2015032218,2015-03-22T18:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_158_2015032304_20150322,2015-03-22,storm_158_2015032304,2015-03-23T04:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_159_2015032321_20150322,2015-03-22,storm_159_2015032321,2015-03-23T21:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_155_2015032207_20150323,2015-03-23,storm_155_2015032207,2015-03-22T07:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_156_2015032214_20150323,2015-03-23,storm_156_2015032214,2015-03-22T14:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_157_2015032218_20150323,2015-03-23,storm_157_2015032218,2015-03-22T18:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_158_2015032304_20150323,2015-03-23,storm_158_2015032304,2015-03-23T04:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_159_2015032321_20150323,2015-03-23,storm_159_2015032321,2015-03-23T21:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_158_2015032304_20150324,2015-03-24,storm_158_2015032304,2015-03-23T04:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_159_2015032321_20150324,2015-03-24,storm_159_2015032321,2015-03-23T21:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_160_2015041004_20150409,2015-04-09,storm_160_2015041004,2015-04-10T04:30:00Z,-60.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_161_2015041009_20150409,2015-04-09,storm_161_2015041009,2015-04-10T09:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_160_2015041004_20150410,2015-04-10,storm_160_2015041004,2015-04-10T04:30:00Z,-60.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_161_2015041009_20150410,2015-04-10,storm_161_2015041009,2015-04-10T09:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_162_2015041109_20150410,2015-04-10,storm_162_2015041109,2015-04-11T09:30:00Z,-85.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_160_2015041004_20150411,2015-04-11,storm_160_2015041004,2015-04-10T04:30:00Z,-60.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_161_2015041009_20150411,2015-04-11,storm_161_2015041009,2015-04-10T09:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_162_2015041109_20150411,2015-04-11,storm_162_2015041109,2015-04-11T09:30:00Z,-85.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_162_2015041109_20150412,2015-04-12,storm_162_2015041109,2015-04-11T09:30:00Z,-85.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_163_2015041511_20150414,2015-04-14,storm_163_2015041511,2015-04-15T11:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_164_2015041520_20150414,2015-04-14,storm_164_2015041520,2015-04-15T20:30:00Z,-65.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_163_2015041511_20150415,2015-04-15,storm_163_2015041511,2015-04-15T11:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_164_2015041520_20150415,2015-04-15,storm_164_2015041520,2015-04-15T20:30:00Z,-65.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_165_2015041607_20150415,2015-04-15,storm_165_2015041607,2015-04-16T07:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_166_2015041623_20150415,2015-04-15,storm_166_2015041623,2015-04-16T23:30:00Z,-88.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_163_2015041511_20150416,2015-04-16,storm_163_2015041511,2015-04-15T11:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_164_2015041520_20150416,2015-04-16,storm_164_2015041520,2015-04-15T20:30:00Z,-65.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_165_2015041607_20150416,2015-04-16,storm_165_2015041607,2015-04-16T07:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_166_2015041623_20150416,2015-04-16,storm_166_2015041623,2015-04-16T23:30:00Z,-88.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_167_2015041715_20150416,2015-04-16,storm_167_2015041715,2015-04-17T15:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_168_2015041719_20150416,2015-04-16,storm_168_2015041719,2015-04-17T19:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_165_2015041607_20150417,2015-04-17,storm_165_2015041607,2015-04-16T07:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_166_2015041623_20150417,2015-04-17,storm_166_2015041623,2015-04-16T23:30:00Z,-88.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_167_2015041715_20150417,2015-04-17,storm_167_2015041715,2015-04-17T15:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_168_2015041719_20150417,2015-04-17,storm_168_2015041719,2015-04-17T19:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_167_2015041715_20150418,2015-04-18,storm_167_2015041715,2015-04-17T15:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_168_2015041719_20150418,2015-04-18,storm_168_2015041719,2015-04-17T19:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_169_2015051104_20150510,2015-05-10,storm_169_2015051104,2015-05-11T04:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_169_2015051104_20150511,2015-05-11,storm_169_2015051104,2015-05-11T04:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_170_2015051218_20150511,2015-05-11,storm_170_2015051218,2015-05-12T18:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_169_2015051104_20150512,2015-05-12,storm_169_2015051104,2015-05-11T04:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_170_2015051218_20150512,2015-05-12,storm_170_2015051218,2015-05-12T18:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_171_2015051306_20150512,2015-05-12,storm_171_2015051306,2015-05-13T06:30:00Z,-82.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_170_2015051218_20150513,2015-05-13,storm_170_2015051218,2015-05-12T18:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_171_2015051306_20150513,2015-05-13,storm_171_2015051306,2015-05-13T06:30:00Z,-82.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_171_2015051306_20150514,2015-05-14,storm_171_2015051306,2015-05-13T06:30:00Z,-82.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_172_2015060808_20150607,2015-06-07,storm_172_2015060808,2015-06-08T08:30:00Z,-67.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_173_2015060813_20150607,2015-06-07,storm_173_2015060813,2015-06-08T13:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_172_2015060808_20150608,2015-06-08,storm_172_2015060808,2015-06-08T08:30:00Z,-67.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_173_2015060813_20150608,2015-06-08,storm_173_2015060813,2015-06-08T13:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_172_2015060808_20150609,2015-06-09,storm_172_2015060808,2015-06-08T08:30:00Z,-67.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_173_2015060813_20150609,2015-06-09,storm_173_2015060813,2015-06-08T13:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_174_2015062304_20150621,2015-06-21,storm_174_2015062304,2015-06-23T04:30:00Z,-198.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_2,major_subset,storm_index_selected
storm_174_2015062304_20150622,2015-06-22,storm_174_2015062304,2015-06-23T04:30:00Z,-198.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_1,major_subset,storm_index_selected
storm_174_2015062304_20150623,2015-06-23,storm_174_2015062304,2015-06-23T04:30:00Z,-198.0,major_storm,dst_threshold_strong_pm2_p3,storm_min_day,major_subset,storm_index_selected
storm_175_2015062417_20150623,2015-06-23,storm_175_2015062417,2015-06-24T17:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_176_2015062423_20150623,2015-06-23,storm_176_2015062423,2015-06-24T23:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_174_2015062304_20150624,2015-06-24,storm_174_2015062304,2015-06-23T04:30:00Z,-198.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_1,major_subset,storm_index_selected
storm_175_2015062417_20150624,2015-06-24,storm_175_2015062417,2015-06-24T17:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_176_2015062423_20150624,2015-06-24,storm_176_2015062423,2015-06-24T23:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_177_2015062516_20150624,2015-06-24,storm_177_2015062516,2015-06-25T16:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_174_2015062304_20150625,2015-06-25,storm_174_2015062304,2015-06-23T04:30:00Z,-198.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_2,major_subset,storm_index_selected
storm_175_2015062417_20150625,2015-06-25,storm_175_2015062417,2015-06-24T17:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_176_2015062423_20150625,2015-06-25,storm_176_2015062423,2015-06-24T23:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_177_2015062516_20150625,2015-06-25,storm_177_2015062516,2015-06-25T16:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_178_2015062617_20150625,2015-06-25,storm_178_2015062617,2015-06-26T17:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_174_2015062304_20150626,2015-06-26,storm_174_2015062304,2015-06-23T04:30:00Z,-198.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_3,major_subset,storm_index_selected
storm_177_2015062516_20150626,2015-06-26,storm_177_2015062516,2015-06-25T16:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_178_2015062617_20150626,2015-06-26,storm_178_2015062617,2015-06-26T17:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_178_2015062617_20150627,2015-06-27,storm_178_2015062617,2015-06-26T17:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_179_2015070505_20150704,2015-07-04,storm_179_2015070505,2015-07-05T05:30:00Z,-74.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_180_2015070514_20150704,2015-07-04,storm_180_2015070514,2015-07-05T14:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_179_2015070505_20150705,2015-07-05,storm_179_2015070505,2015-07-05T05:30:00Z,-74.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_180_2015070514_20150705,2015-07-05,storm_180_2015070514,2015-07-05T14:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_181_2015070602_20150705,2015-07-05,storm_181_2015070602,2015-07-06T02:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_179_2015070505_20150706,2015-07-06,storm_179_2015070505,2015-07-05T05:30:00Z,-74.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_180_2015070514_20150706,2015-07-06,storm_180_2015070514,2015-07-05T14:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_181_2015070602_20150706,2015-07-06,storm_181_2015070602,2015-07-06T02:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_181_2015070602_20150707,2015-07-07,storm_181_2015070602,2015-07-06T02:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_182_2015071315_20150712,2015-07-12,storm_182_2015071315,2015-07-13T15:30:00Z,-68.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_182_2015071315_20150713,2015-07-13,storm_182_2015071315,2015-07-13T15:30:00Z,-68.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_182_2015071315_20150714,2015-07-14,storm_182_2015071315,2015-07-13T15:30:00Z,-68.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_183_2015072308_20150722,2015-07-22,storm_183_2015072308,2015-07-23T08:30:00Z,-72.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_184_2015072323_20150722,2015-07-22,storm_184_2015072323,2015-07-23T23:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_183_2015072308_20150723,2015-07-23,storm_183_2015072308,2015-07-23T08:30:00Z,-72.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_184_2015072323_20150723,2015-07-23,storm_184_2015072323,2015-07-23T23:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_183_2015072308_20150724,2015-07-24,storm_183_2015072308,2015-07-23T08:30:00Z,-72.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_184_2015072323_20150724,2015-07-24,storm_184_2015072323,2015-07-23T23:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_185_2015081607_20150815,2015-08-15,storm_185_2015081607,2015-08-16T07:30:00Z,-98.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_186_2015081621_20150815,2015-08-15,storm_186_2015081621,2015-08-16T21:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_185_2015081607_20150816,2015-08-16,storm_185_2015081607,2015-08-16T07:30:00Z,-98.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_186_2015081621_20150816,2015-08-16,storm_186_2015081621,2015-08-16T21:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_187_2015081707_20150816,2015-08-16,storm_187_2015081707,2015-08-17T07:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_188_2015081716_20150816,2015-08-16,storm_188_2015081716,2015-08-17T16:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_185_2015081607_20150817,2015-08-17,storm_185_2015081607,2015-08-16T07:30:00Z,-98.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_186_2015081621_20150817,2015-08-17,storm_186_2015081621,2015-08-16T21:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_187_2015081707_20150817,2015-08-17,storm_187_2015081707,2015-08-17T07:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_188_2015081716_20150817,2015-08-17,storm_188_2015081716,2015-08-17T16:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_187_2015081707_20150818,2015-08-18,storm_187_2015081707,2015-08-17T07:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_188_2015081716_20150818,2015-08-18,storm_188_2015081716,2015-08-17T16:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_189_2015081906_20150818,2015-08-18,storm_189_2015081906,2015-08-19T06:30:00Z,-64.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_189_2015081906_20150819,2015-08-19,storm_189_2015081906,2015-08-19T06:30:00Z,-64.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_189_2015081906_20150820,2015-08-20,storm_189_2015081906,2015-08-19T06:30:00Z,-64.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_190_2015082308_20150822,2015-08-22,storm_190_2015082308,2015-08-23T08:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_190_2015082308_20150823,2015-08-23,storm_190_2015082308,2015-08-23T08:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
